idShop,distinctOrigins,sku,quantity,formatted_date,displayName,isRecommendation,estimatedDeliveryTimeValue,estimatedDeliveryTimeUnit,shippingMethod,fulfillmentMethod,state,freightCostCurrency,description,deliveryMethodId,isPickupEnable,isSchedulingEnable,descriptionLogistic,deliveryMethodType,deliveryEstimateBusinessDays,originBranchOfficeId,origin,destination,costOfGoods,productCategory,weight,providerShippingCost
idShop_24,1,sku_12,1,2024-04-15 14:24:02,displayName_7,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_2,state_0,R$,description_7,deliveryMethodId_7,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_8,deliveryMethodType_0,6,originBranchOfficeId_5,80800800,14234235,785,productCategory_0,0.3,37.31
idShop_24,1,sku_12,1,2024-04-15 14:24:02,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_1,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_6,13092500,13092500,785,productCategory_0,0.3,0
idShop_25,1,sku_12,1,2024-04-15 14:24:02,displayName_7,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_2,state_0,R$,description_7,deliveryMethodId_7,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_8,deliveryMethodType_0,6,originBranchOfficeId_5,80800800,14234235,785,productCategory_0,0.3,37.31
idShop_25,1,sku_12,1,2024-04-15 14:24:02,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_1,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_6,13092500,13092500,785,productCategory_0,0.3,0
idShop_26,1,sku_5,1,2024-04-15 14:24:23,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99711082,59.9,productCategory_3,0.150000005960464,7.81
idShop_26,1,sku_5,1,2024-04-15 14:24:23,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,59.9,productCategory_3,0.150000005960464,7.65
idShop_27,1,sku_13,1,2024-04-15 14:25:29,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99705576,89.9,productCategory_10,0.330000013113022,8.98
idShop_27,1,sku_13,1,2024-04-15 14:25:29,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,89.9,productCategory_10,0.330000013113022,7.65
idShop_27,1,sku_7,1,2024-04-15 14:25:29,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99705576,49.9,productCategory_5,0.330000013113022,8.98
idShop_27,1,sku_7,1,2024-04-15 14:25:29,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,49.9,productCategory_5,0.330000013113022,7.65
idShop_28,1,sku_3,3,2024-04-15 14:26:33,displayName_0,isRecommendation_0,1,DAY,shippingMethod_0,fulfillmentMethod_0,state_0,R$,description_0,deliveryMethodId_0,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_0,deliveryMethodType_0,1,originBranchOfficeId_0,3110010,1310100,100,productCategory_2,2.6,17.03
idShop_28,1,sku_3,3,2024-04-15 14:26:33,displayName_3,isRecommendation_0,1,DAY,shippingMethod_1,fulfillmentMethod_0,state_0,R$,description_3,deliveryMethodId_3,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_3,deliveryMethodType_1,1,originBranchOfficeId_0,3110010,1310100,100,productCategory_2,2.6,17.64
idShop_28,1,sku_3,3,2024-04-15 14:26:33,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_0,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_0,3110010,3110010,100,productCategory_2,2.6,0
idShop_29,1,sku_3,3,2024-04-15 14:26:41,displayName_0,isRecommendation_0,1,DAY,shippingMethod_0,fulfillmentMethod_0,state_0,R$,description_0,deliveryMethodId_0,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_0,deliveryMethodType_0,1,originBranchOfficeId_0,3110010,1310100,129.99,productCategory_2,2.6,17.65
idShop_29,1,sku_3,3,2024-04-15 14:26:41,displayName_3,isRecommendation_0,1,DAY,shippingMethod_1,fulfillmentMethod_0,state_0,R$,description_3,deliveryMethodId_3,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_3,deliveryMethodType_1,1,originBranchOfficeId_0,3110010,1310100,129.99,productCategory_2,2.6,18.12
idShop_29,1,sku_3,3,2024-04-15 14:26:41,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_0,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_0,3110010,3110010,129.99,productCategory_2,2.6,0
idShop_30,1,sku_14,2,2024-04-15 14:26:43,displayName_8,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,99711082,9.78,productCategory_11, BÃ¡sicas,10.72
idShop_30,1,sku_14,2,2024-04-15 14:26:43,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,9.78,productCategory_11, BÃ¡sicas,7.65
idShop_30,1,sku_15,2,2024-04-15 14:26:43,displayName_8,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,99711082,0,productCategory_12,0.664000004529953,10.72
idShop_30,1,sku_15,2,2024-04-15 14:26:43,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,0,productCategory_12,0.664000004529953,7.65
idShop_31,1,sku_3,1,2024-04-15 14:27:08,displayName_0,isRecommendation_0,1,DAY,shippingMethod_0,fulfillmentMethod_0,state_0,R$,description_0,deliveryMethodId_0,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_0,deliveryMethodType_0,1,originBranchOfficeId_0,3110010,1310100,100,productCategory_2,2.6,8.69
idShop_31,1,sku_3,1,2024-04-15 14:27:08,displayName_3,isRecommendation_0,1,DAY,shippingMethod_1,fulfillmentMethod_0,state_0,R$,description_3,deliveryMethodId_3,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_3,deliveryMethodType_1,1,originBranchOfficeId_0,3110010,1310100,100,productCategory_2,2.6,8.78
idShop_31,1,sku_3,1,2024-04-15 14:27:08,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_0,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_0,3110010,3110010,100,productCategory_2,2.6,0
idShop_32,1,sku_14,2,2024-04-15 14:27:09,displayName_8,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,99711082,9.78,productCategory_11, BÃ¡sicas,10.72
idShop_32,1,sku_14,2,2024-04-15 14:27:09,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,9.78,productCategory_11, BÃ¡sicas,7.65
idShop_32,1,sku_15,2,2024-04-15 14:27:09,displayName_8,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,99711082,0.01,productCategory_12,0.664000004529953,10.72
idShop_32,1,sku_15,2,2024-04-15 14:27:09,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,0.01,productCategory_12,0.664000004529953,7.65
idShop_33,1,sku_16,1,2024-04-15 14:27:26,displayName_9,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_1,state_2,R$,description_9,deliveryMethodId_9,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,3,originBranchOfficeId_7,91010006,91010006,79.9,productCategory_8, BÃ¡sicas,6.78
idShop_33,1,sku_16,1,2024-04-15 14:27:26,displayName_2,isRecommendation_0,0,DAY,shippingMethod_4,fulfillmentMethod_1,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_7,91010006,91010006,79.9,productCategory_8, BÃ¡sicas,0
idShop_33,1,sku_17,1,2024-04-15 14:27:26,displayName_9,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_1,state_2,R$,description_9,deliveryMethodId_9,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,3,originBranchOfficeId_7,91010006,91010006,79.9,productCategory_8, BÃ¡sicas,6.78
idShop_33,1,sku_17,1,2024-04-15 14:27:26,displayName_2,isRecommendation_0,0,DAY,shippingMethod_4,fulfillmentMethod_1,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_7,91010006,91010006,79.9,productCategory_8, BÃ¡sicas,0
idShop_34,1,sku_14,1,2024-04-15 14:27:41,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99711082,9.78,productCategory_11, BÃ¡sicas,8.69
idShop_34,1,sku_14,1,2024-04-15 14:27:41,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,9.78,productCategory_11, BÃ¡sicas,7.65
idShop_34,1,sku_15,1,2024-04-15 14:27:41,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99711082,0.01,productCategory_12,0.664000004529953,8.69
idShop_34,1,sku_15,1,2024-04-15 14:27:41,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,0.01,productCategory_12,0.664000004529953,7.65
idShop_35,1,sku_14,1,2024-04-15 14:27:43,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99711082,9.78,productCategory_11, BÃ¡sicas,8.69
idShop_35,1,sku_14,1,2024-04-15 14:27:43,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,9.78,productCategory_11, BÃ¡sicas,7.65
idShop_35,1,sku_15,1,2024-04-15 14:27:43,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99711082,0,productCategory_12,0.664000004529953,8.69
idShop_35,1,sku_15,1,2024-04-15 14:27:43,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,0,productCategory_12,0.664000004529953,7.65
idShop_36,1,sku_18,1,2024-04-15 14:48:20,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_5,deliveryMethodId_5,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_6,deliveryMethodType_0,3,originBranchOfficeId_1,23575450,4005004,2.99,productCategory_13, Short Dolls,4.55
idShop_36,1,sku_18,1,2024-04-15 14:48:20,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_4,2047051,2047051,2.99,productCategory_13, Short Dolls,6.1
idShop_36,1,sku_18,1,2024-04-15 14:48:20,displayName_6,isRecommendation_0,4,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,4,originBranchOfficeId_1,23575450,4005004,2.99,productCategory_13, Short Dolls,5.73
idShop_37,1,sku_7,1,2024-04-15 14:53:50,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99705576,49.9,productCategory_5,0.180000007152557,7.74
idShop_37,1,sku_7,1,2024-04-15 14:53:50,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,49.9,productCategory_5,0.180000007152557,7.65
idShop_38,1,sku_9,1,2024-04-15 14:56:58,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_7,Perfumes,11.51
idShop_38,1,sku_9,1,2024-04-15 14:56:58,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,579,productCategory_7,Perfumes,6.1
idShop_38,1,sku_9,1,2024-04-15 14:56:58,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_7,Perfumes,6.4
idShop_38,1,sku_10,1,2024-04-15 14:56:58,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,11.51
idShop_38,1,sku_10,1,2024-04-15 14:56:58,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,79.9,productCategory_8,undefined,6.1
idShop_38,1,sku_10,1,2024-04-15 14:56:58,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,6.4
idShop_39,1,sku_19,1,2024-04-15 15:05:31,displayName_9,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_1,state_2,R$,description_9,deliveryMethodId_9,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,3,originBranchOfficeId_8,90040001,90040001,20,productCategory_14,5,14.44
idShop_39,1,sku_19,1,2024-04-15 15:05:31,displayName_2,isRecommendation_0,0,DAY,shippingMethod_4,fulfillmentMethod_1,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_8,90040001,90040001,20,productCategory_14,5,0
idShop_40,1,sku_9,1,2024-04-15 15:06:09,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_0,0.6,11.51
idShop_40,1,sku_9,1,2024-04-15 15:06:09,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,579,productCategory_0,0.6,6.1
idShop_40,1,sku_9,1,2024-04-15 15:06:09,displayName_6,isRecommendation_0,7,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,7,originBranchOfficeId_1,23575450,15085440,579,productCategory_0,0.6,6.4
idShop_40,1,sku_10,1,2024-04-15 15:06:09,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_0,0.6,11.51
idShop_40,1,sku_10,1,2024-04-15 15:06:09,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,79.9,productCategory_0,0.6,6.1
idShop_40,1,sku_10,1,2024-04-15 15:06:09,displayName_6,isRecommendation_0,7,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,7,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_0,0.6,6.4
idShop_41,1,sku_12,1,2024-04-15 15:06:33,displayName_7,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_2,state_0,R$,description_7,deliveryMethodId_7,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_8,deliveryMethodType_0,6,originBranchOfficeId_5,80800800,14234235,785,productCategory_0,0.3,37.31
idShop_41,1,sku_12,1,2024-04-15 15:06:33,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_1,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_6,13092500,13092500,785,productCategory_0,0.3,0
idShop_42,1,sku_12,1,2024-04-15 15:06:33,displayName_7,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_2,state_0,R$,description_7,deliveryMethodId_7,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_8,deliveryMethodType_0,6,originBranchOfficeId_5,80800800,14234235,785,productCategory_0,0.3,37.31
idShop_42,1,sku_12,1,2024-04-15 15:06:33,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_1,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_6,13092500,13092500,785,productCategory_0,0.3,0
idShop_43,1,sku_19,1,2024-04-15 15:07:39,displayName_9,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_1,state_2,R$,description_9,deliveryMethodId_9,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,3,originBranchOfficeId_8,90040001,90040001,20,productCategory_14,5,14.44
